received_time_ns,received_time_iso,packet_size,IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,HorizonUnknownBytes,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFrontLeft,TireTempFrontRight,TireTempRearLeft,TireTempRearRight,Boost,Fuel,DistanceTraveled,BestLap,LastLap,CurrentLap,CurrentRaceTime,LapNumber,RacePosition,Accel,Brake,Clutch,HandBrake,Gear,Steer,NormalizedDrivingLine,NormalizedAIBrakeDifference
1779260026960289800,2026-05-20T14:53:46.961290+08:00,324,1,179184640,10999.9931640625,1099.9993896484375,2430.457275390625,13.325496673583984,-0.19628731906414032,-15.304557800292969,1.182610273361206,-0.001663006842136383,10.469395637512207,0.011775512248277664,1.018479585647583,0.005521560087800026,1.5683298110961914,-0.00030209161923266947,0.012832621112465858,0.4917920231819153,0.31448522210121155,0.3122779428958893,0.09280908852815628,-0.17945057153701782,-0.45788756012916565,-0.27186721563339233,-5.108034610748291,34.553226470947266,29.253070831298828,33.767799377441406,16.67586898803711,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012835144996643,1.4193702936172485,0.2313254475593567,0.30112409591674805,1.0286095142364502,1.4913996458053589,0.3569639325141907,5.116902828216553,0.024179214611649513,0.006448531057685614,0.00014817900955677032,-0.014011955820024014,4212,6,998,2,6,1a0000000000000000000000,5867.9609375,101.1167221069336,1801.034423828125,10.535977363586426,-4954.39111328125,-19.39484977722168,239.67300415039062,249.19473266601562,247.8499755859375,247.8499755859375,31.22946548461914,1.0,0.0,0.0,0.0,0.0,121.68174743652344,0,0,0,255,0,0,1,127,0,0
1779260026977807400,2026-05-20T14:53:46.977807+08:00,324,1,179184656,10999.9931640625,1099.9993896484375,2456.54345703125,13.963705062866211,-0.16453038156032562,-13.874006271362305,1.2643241882324219,-0.002857208251953125,10.366559982299805,0.002424093894660473,1.064310908317566,0.017402632161974907,1.58574378490448,-0.0004155213828198612,0.013047386892139912,0.4855145812034607,0.3144081234931946,0.309093177318573,0.09030844271183014,-0.014342679642140865,-0.011528306640684605,-0.03230702131986618,-5.227772235870361,35.027000427246094,30.08083152770996,34.43199157714844,16.3464298248291,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1269173622131348,1.6296406984329224,0.21144846081733704,0.28314563632011414,1.1270086765289307,1.6296814680099487,0.2139022946357727,5.235434532165527,0.023551467806100845,0.006440818775445223,-5.730241537094116e-05,-0.014173297211527824,4212,6,998,2,6,1a0000000000000000000000,5868.13427734375,101.11701965332031,1801.0126953125,10.443374633789062,-5041.93017578125,-19.615182876586914,239.53457641601562,249.21047973632812,247.58676147460938,247.58676147460938,30.96292495727539,1.0,0.0,0.0,0.0,0.0,121.69842529296875,0,0,0,0,0,0,1,127,0,0
1779260026993817600,2026-05-20T14:53:46.994826+08:00,324,1,179184671,10999.9931640625,1099.9993896484375,2462.54248046875,14.668599128723145,-0.1857760101556778,-11.824164390563965,1.334132432937622,-0.007948117330670357,10.29116439819336,-0.004495421424508095,1.107992172241211,0.020044023171067238,1.603907823562622,-0.0006858817650936544,0.01335917878895998,0.48088526725769043,0.3144960403442383,0.30804362893104553,0.08584079891443253,-0.022004975005984306,-0.04146701097488403,-0.018425483256578445,-4.9993896484375,35.00474166870117,29.85602569580078,34.233673095703125,16.804834365844727,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0922784805297852,1.5892302989959717,0.2022690773010254,0.2735804319381714,1.09250009059906,1.5897711515426636,0.2031065672636032,5.006869792938232,0.02308853715658188,0.006449609994888306,-0.0001250188797712326,-0.014461549930274487,4212,6,998,2,6,1a0000000000000000000000,5868.3056640625,101.1173095703125,1800.986572265625,10.377285957336426,-5081.7587890625,-19.71485137939453,239.409912109375,249.21218872070312,247.31549072265625,247.31549072265625,30.697715759277344,1.0,0.0,0.0,0.0,0.0,121.71509552001953,0,0,0,0,0,0,1,127,0,0
1779260027010926300,2026-05-20T14:53:47.010926+08:00,324,1,179184687,10999.9931640625,1099.9993896484375,2472.09619140625,14.98222541809082,-0.2130996584892273,-10.233895301818848,1.3930809497833252,-0.014997333288192749,10.214839935302734,-0.008749021217226982,1.1500977277755737,0.019418329000473022,1.622784972190857,-0.0010594540508463979,0.013674652203917503,0.47632813453674316,0.3098237216472626,0.3109782040119171,0.08322824537754059,-0.012705054134130478,-0.029612168669700623,-0.022239482030272484,-4.739211082458496,35.01682662963867,29.732868194580078,34.14480972290039,17.2132511138916,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947117567062378,1.4525351524353027,0.20214121043682098,0.2760659456253052,0.9947928786277771,1.4528369903564453,0.2033609300851822,4.747244834899902,0.022632822394371033,0.005982378497719765,6.431899964809418e-05,-0.014630111865699291,4212,6,998,2,6,1a0000000000000000000000,5868.47509765625,101.1175765991211,1800.956298828125,10.309405326843262,-5133.88427734375,-19.84475326538086,239.30282592773438,249.24404907226562,247.04612731933594,247.04612731933594,30.433818817138672,1.0,0.0,0.0,0.0,0.0,121.73177337646484,0,0,0,0,0,0,1,127,0,0
1779260027027982200,2026-05-20T14:53:47.027982+08:00,324,1,179184703,10999.9931640625,1099.9993896484375,2480.85205078125,15.220643997192383,-0.2550947964191437,-8.367179870605469,1.4431679248809814,-0.02317996509373188,10.139900207519531,-0.010745196603238583,1.1889194250106812,0.016932964324951172,1.6423269510269165,-0.0014988022157922387,0.013949942775070667,0.47171488404273987,0.3044842481613159,0.31710532307624817,0.0832512229681015,-0.007467871066182852,-0.0015594251453876495,-0.04932193458080292,-4.424388408660889,34.850013732910156,29.390670776367188,34.062591552734375,17.72480010986328,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1947773694992065,1.7790812253952026,0.20670126378536224,0.2855103313922882,1.1948007345199585,1.7790818214416504,0.21250426769256592,4.433590888977051,0.022171497344970703,0.005448431242257357,0.0004596402868628502,-0.014628629200160503,4212,6,998,2,6,1a0000000000000000000000,5868.64306640625,101.1177978515625,1800.921875,10.242111206054688,-5178.07861328125,-19.953527450561523,239.12127685546875,249.18992614746094,246.7796630859375,246.7796630859375,30.170120239257812,1.0,0.0,0.0,0.0,0.0,121.7484359741211,0,0,0,0,0,0,1,127,0,0
1779260027043997700,2026-05-20T14:53:47.043997+08:00,324,1,179184718,10999.9931640625,1099.9993896484375,2491.462158203125,15.353726387023926,-0.2781434655189514,-7.896661758422852,1.4874277114868164,-0.030918072909116745,10.062780380249023,-0.0107622891664505,1.2256163358688354,0.016141951084136963,1.6624903678894043,-0.0019646859727799892,0.014187115244567394,0.46619313955307007,0.3004727065563202,0.32379451394081116,0.08671350032091141,-0.014080749824643135,-0.05055578798055649,-0.03264039009809494,-4.107399940490723,34.83559036254883,29.163963317871094,33.81722640991211,18.36452293395996,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.114323616027832,1.6525774002075195,0.21395324170589447,0.298003613948822,1.114412546157837,1.6533504724502563,0.2164287120103836,4.118196487426758,0.021619323641061783,0.005047278478741646,0.0008912272751331329,-0.01440524309873581,4212,6,998,2,6,1a0000000000000000000000,5868.80859375,101.11798095703125,1800.8834228515625,10.172163963317871,-5237.43212890625,-20.092693328857422,239.01516723632812,249.23648071289062,246.51644897460938,246.51644897460938,29.908119201660156,1.0,0.0,0.0,0.0,0.0,121.76509857177734,0,0,0,0,0,0,1,127,0,0
1779260027060595700,2026-05-20T14:53:47.060595+08:00,324,1,179184734,10999.9931640625,1099.9993896484375,2506.321533203125,15.320796012878418,-0.2879604995250702,-7.08139705657959,1.5294132232666016,-0.037661466747522354,9.982616424560547,-0.00936199352145195,1.2609504461288452,0.01630231738090515,1.6832568645477295,-0.0024305726401507854,0.014409888535737991,0.4605456292629242,0.294131875038147,0.3307805359363556,0.09399809688329697,-0.026708343997597694,-0.04093695431947708,-0.024437690153717995,-3.7368826866149902,34.756900787353516,29.020902633666992,33.63459014892578,19.06060791015625,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032090187072754,1.5325016975402832,0.22178497910499573,0.3098411560058594,1.032435655593872,1.533048391342163,0.22312727570533752,3.7497057914733887,0.021054575219750404,0.00441319402307272,0.001341966912150383,-0.013935240916907787,4212,6,998,2,6,1a0000000000000000000000,5868.97216796875,101.11813354492188,1800.841064453125,10.099165916442871,-5314.369140625,-20.274166107177734,238.9188995361328,249.29995727539062,246.25633239746094,246.25633239746094,29.647666931152344,1.0,0.0,0.0,0.0,0.0,121.7817611694336,0,0,0,0,0,0,1,127,0,0
1779260027077635700,2026-05-20T14:53:47.077635+08:00,324,1,179184750,10999.9931640625,1099.9993896484375,2527.8037109375,15.357528686523438,-0.282128244638443,-6.894390106201172,1.5678374767303467,-0.04306405410170555,9.896886825561523,-0.0060615986585617065,1.2944873571395874,0.016842104494571686,1.7046101093292236,-0.0028673934284597635,0.014635893516242504,0.45497673749923706,0.28636249899864197,0.3384931981563568,0.1056777834892273,-0.02170746959745884,-0.04178215563297272,-0.024378525093197823,-3.2307627201080322,34.691383361816406,28.787004470825195,33.420921325683594,20.009469985961914,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980598092079163,1.5056508779525757,0.23077447712421417,0.3235907256603241,0.9982958436012268,1.5062304735183716,0.2320585548877716,3.246927499771118,0.020497683435678482,0.003636255394667387,0.001839587464928627,-0.013181667774915695,4212,6,998,2,6,1a0000000000000000000000,5869.13330078125,101.11827087402344,1800.7947998046875,10.020395278930664,-5454.7333984375,-20.631336212158203,238.7650909423828,249.29153442382812,245.99925231933594,245.99925231933594,29.389949798583984,1.0,0.0,0.0,0.0,0.0,121.7984390258789,0,0,0,0,0,0,1,127,0,0
1779260027094644800,2026-05-20T14:53:47.094644+08:00,324,1,179184765,10999.9931640625,1099.9993896484375,2550.1357421875,15.370538711547852,-0.2717137634754181,-6.3169684410095215,1.5965385437011719,-0.0481068454682827,9.811211585998535,-0.001260962337255478,1.3220757246017456,0.012988774105906487,1.7264336347579956,-0.0032436191104352474,0.014811978675425053,0.4507884681224823,0.2783922851085663,0.3453676402568817,0.11148960888385773,-0.03798842802643776,-0.08207838237285614,0.0022541775833815336,-2.6705667972564697,34.44236755371094,28.311357498168945,33.04500198364258,21.288192749023438,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2036772966384888,1.8613930940628052,0.24231520295143127,0.3405190110206604,1.20427668094635,1.8632017374038696,0.24232569336891174,2.6921887397766113,0.020078856498003006,0.0028392337262630463,0.00228312611579895,-0.012806687504053116,4212,6,998,2,6,1a0000000000000000000000,5869.2919921875,101.11840057373047,1800.7447509765625,9.940378189086914,-5571.45458984375,-20.882488250732422,238.58143615722656,249.22039794921875,245.74600219726562,245.74600219726562,29.132537841796875,1.0,0.0,0.0,0.0,0.0,121.81509399414062,0,0,0,0,0,0,1,127,0,0
1779260027110755200,2026-05-20T14:53:47.110755+08:00,324,1,179184781,10999.9931640625,1099.9993896484375,2581.733154296875,15.429010391235352,-0.2624032199382782,-6.619939804077148,1.6251665353775024,-0.05123798921704292,9.712240219116211,0.004173695109784603,1.3478114604949951,0.011986825615167618,1.7487139701843262,-0.0035438770428299904,0.01493787206709385,0.44631168246269226,0.27127793431282043,0.34975874423980713,0.11484508961439133,-0.011544611304998398,-0.06676694750785828,-0.09079655259847641,-1.93101966381073,34.252864837646484,28.086122512817383,33.12007522583008,22.285888671875,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1348357200622559,1.7492082118988037,0.2534012496471405,0.35856950283050537,1.1348944902420044,1.7504819631576538,0.2691769003868103,1.9640287160873413,0.019631177186965942,0.0021277982741594315,0.0025664400309324265,-0.012590192258358002,4212,6,998,2,6,1a0000000000000000000000,5869.44775390625,101.11852264404297,1800.69091796875,9.847405433654785,-5760.8095703125,-21.362049102783203,238.54052734375,249.35061645507812,245.49581909179688,245.49581909179688,28.877792358398438,1.0,0.0,0.0,0.0,0.0,121.8317642211914,0,0,0,0,0,0,1,127,0,0
1779260027127982900,2026-05-20T14:53:47.127982+08:00,324,1,179184796,10999.9931640625,1099.9993896484375,2608.15576171875,15.431421279907227,-0.24897585809230804,-6.649873733520508,1.6561909914016724,-0.05346635729074478,9.621015548706055,0.008985972963273525,1.3729618787765503,0.013281779363751411,1.771425724029541,-0.003769333241507411,0.015065605752170086,0.4412057399749756,0.2655596137046814,0.3526224195957184,0.11728616058826447,-0.021792501211166382,-0.06477763503789902,-0.04469353333115578,-1.3292322158813477,34.1788215637207,27.935684204101562,32.70228958129883,23.559751510620117,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0651124715805054,1.635728120803833,0.2590823471546173,0.36996784806251526,1.0653353929519653,1.6370103359222412,0.26290905475616455,1.3797588348388672,0.019120581448078156,0.0015559662133455276,0.0027512051165103912,-0.012432694435119629,4212,6,998,2,6,1a0000000000000000000000,5869.6005859375,101.11864471435547,1800.6334228515625,9.76267147064209,-5942.0888671875,-21.786365509033203,238.4640655517578,249.43927001953125,245.24949645996094,245.24949645996094,28.62423324584961,1.0,0.0,0.0,0.0,0.0,121.84843444824219,0,0,0,0,0,0,1,127,0,0
1779260027144098800,2026-05-20T14:53:47.144098+08:00,324,1,179184812,10999.9931640625,1099.9993896484375,2626.8486328125,15.499140739440918,-0.23446524143218994,-6.470638751983643,1.6888576745986938,-0.05571463331580162,9.537358283996582,0.0121906204149127,1.3977837562561035,0.01432643923908472,1.7945414781570435,-0.00393675034865737,0.01520723570138216,0.4363846480846405,0.26091310381889343,0.3545114994049072,0.11602956801652908,-0.03150348365306854,-0.053097229450941086,0.014326092787086964,-0.8658523559570312,34.10020446777344,27.82944679260254,32.375545501708984,24.500865936279297,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975656867027283,1.5264559984207153,0.26214176416397095,0.37805670499801636,0.9980630278587341,1.5273791551589966,0.26253291964530945,0.944789469242096,0.018638473004102707,0.0010913154110312462,0.002873087301850319,-0.012513769790530205,4212,6,998,2,6,1a0000000000000000000000,5869.75048828125,101.1187744140625,1800.572265625,9.685894012451172,-6056.0224609375,-22.021808624267578,238.33938598632812,249.4681396484375,245.00613403320312,245.00613403320312,28.370758056640625,1.0,0.0,0.0,0.0,0.0,121.86509704589844,0,0,0,0,0,0,1,127,0,0
1779260027162123100,2026-05-20T14:53:47.162123+08:00,324,1,179184828,10999.9931640625,1099.9993896484375,2638.6689453125,15.707961082458496,-0.23241570591926575,-6.6466593742370605,1.722327470779419,-0.05778145417571068,9.458639144897461,0.01468554325401783,1.4206067323684692,0.015182722359895706,1.8180341720581055,-0.004064693581312895,0.015363689512014389,0.43248337507247925,0.25763410329818726,0.3553657531738281,0.11622953414916992,-0.0036297678016126156,0.011149797588586807,0.012518328614532948,-0.4214526116847992,33.906219482421875,27.55253028869629,32.27690505981445,25.10663414001465,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166900634765625,1.9117801189422607,0.26282140612602234,0.38172537088394165,1.2166955471038818,1.9118125438690186,0.2631193697452545,0.568626880645752,0.01824834570288658,0.0007634153589606285,0.002928204834461212,-0.012500868178904057,4212,6,998,2,6,1a0000000000000000000000,5869.89697265625,101.11890411376953,1800.5074462890625,9.614344596862793,-6148.8642578125,-22.246158599853516,238.1683349609375,249.44097900390625,244.76577758789062,244.76577758789062,28.11907196044922,1.0,0.0,0.0,0.0,0.0,121.88174438476562,0,0,0,0,0,0,1,127,0,0
1779260027176629100,2026-05-20T14:53:47.176629+08:00,324,1,179184843,10999.9931640625,1099.9993896484375,2640.3076171875,15.645730018615723,-0.24477200210094452,-6.051803112030029,1.7531590461730957,-0.05971428379416466,9.390520095825195,0.016124291345477104,1.440650463104248,0.01405149232596159,1.841896653175354,-0.004171757493168116,0.015506141819059849,0.43018895387649536,0.25542715191841125,0.35611197352409363,0.1166001558303833,-0.0130722401663661,-0.03247181326150894,0.009652345441281796,-0.14625787734985352,33.837459564208984,27.371017456054688,32.1935920715332,25.322240829467773,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1545227766036987,1.8197977542877197,0.2624277174472809,0.3833921253681183,1.1545966863632202,1.8200874328613281,0.2626051902770996,0.41034239530563354,0.018018905073404312,0.0005427207797765732,0.002976350486278534,-0.01247695554047823,4212,6,998,2,6,1a0000000000000000000000,5870.041015625,101.1190185546875,1800.43896484375,9.552956581115723,-6171.25390625,-22.309974670410156,238.05372619628906,249.48782348632812,244.5277557373047,244.5277557373047,27.868709564208984,1.0,0.0,0.0,0.0,0.0,121.89840698242188,0,0,0,0,0,0,1,127,0,0
1779260027193941300,2026-05-20T14:53:47.193941+08:00,324,1,179184875,10999.9931640625,1099.9993896484375,2635.05810546875,15.705041885375977,-0.24888375401496887,-5.625051498413086,1.7829656600952148,-0.06173854321241379,9.332884788513184,0.016955584287643433,1.460785150527954,0.014297819696366787,1.8660556077957153,-0.004270550794899464,0.0156391654163599,0.4271852970123291,0.25274085998535156,0.3567872643470764,0.11687539517879486,-0.0074306814931333065,-0.01662982441484928,0.0075724683701992035,-0.028387755155563354,33.800296783447266,27.308073043823242,32.11549758911133,25.27874755859375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0995910167694092,1.727102279663086,0.2623998820781708,0.3846384882926941,1.0996160507202148,1.727182388305664,0.2625091075897217,0.38568463921546936,0.017718540504574776,0.0002740910276770592,0.0030199214816093445,-0.012459197081625462,4212,6,998,2,6,1a0000000000000000000000,5870.18212890625,101.11912536621094,1800.366943359375,9.50186824798584,-6146.9189453125,-22.26207160949707,237.9993896484375,249.61387634277344,244.29222106933594,244.29222106933594,27.620262145996094,1.0,0.0,0.0,0.0,0.0,121.9150390625,0,0,0,0,0,0,1,127,0,0
1779260027210996400,2026-05-20T14:53:47.210996+08:00,324,1,179184890,10999.9931640625,1099.9993896484375,2626.9931640625,15.90832805633545,-0.254282683134079,-5.588080406188965,1.8140223026275635,-0.06319805979728699,9.280389785766602,0.017453603446483612,1.4830530881881714,0.01758119836449623,1.8906011581420898,-0.004367420449852943,0.015789689496159554,0.423730731010437,0.2523295283317566,0.35744377970695496,0.11683415621519089,-0.005615612957626581,-0.008775065653026104,0.005565412808209658,0.02286725491285324,33.775428771972656,27.240489959716797,32.07038879394531,25.116497039794922,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0436207056045532,1.611350655555725,0.2625010013580322,0.3885490894317627,1.0436358451843262,1.6113746166229248,0.2625599801540375,0.3892214298248291,0.01737307943403721,0.00023295637220144272,0.0030622798949480057,-0.012461857870221138,4212,6,998,2,6,1a0000000000000000000000,5870.3203125,101.11922454833984,1800.2911376953125,9.456231117248535,-6098.29345703125,-22.154964447021484,237.90548706054688,249.68902587890625,244.05857849121094,244.05857849121094,27.372867584228516,1.0,0.0,0.0,0.0,0.0,121.93170166015625,0,0,0,0,0,0,1,127,0,0
1779260027227103500,2026-05-20T14:53:47.227103+08:00,324,1,179184906,10999.9931640625,1099.9993896484375,2617.747314453125,15.842866897583008,-0.24512310326099396,-5.013041019439697,1.846369981765747,-0.06404466927051544,9.228609085083008,0.017644571140408516,1.5083012580871582,0.02105817012488842,1.915583610534668,-0.004472034052014351,0.016011634841561317,0.4201902151107788,0.2551533877849579,0.3586450219154358,0.11641144007444382,-0.0049014613032341,-0.005942146759480238,0.004552541766315699,0.06004888191819191,33.77409744262695,27.172168731689453,31.967016220092773,24.969972610473633,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791409969329834,1.5113933086395264,0.26461052894592285,0.3963836431503296,0.9791532754898071,1.5114049911499023,0.2646496891975403,0.4009062945842743,0.017019029706716537,0.0005153454840183258,0.0031397826969623566,-0.012489131651818752,4212,6,998,2,6,1a0000000000000000000000,5870.4560546875,101.11933135986328,1800.211669921875,9.411717414855957,-6033.29833984375,-21.99758529663086,237.77162170410156,249.73150634765625,243.82713317871094,243.82713317871094,27.127906799316406,1.0,0.0,0.0,0.0,0.0,121.94837951660156,0,0,0,0,0,0,1,127,0,0
1779260027243939300,2026-05-20T14:53:47.243939+08:00,324,1,179184921,10999.9931640625,1099.9993896484375,2607.295166015625,16.03057289123535,-0.241719588637352,-4.834200382232666,1.8744409084320068,-0.06553979218006134,9.179447174072266,0.018235867843031883,1.5319699048995972,0.021729446947574615,1.9409093856811523,-0.004581991117447615,0.016256334260106087,0.417154461145401,0.2536676526069641,0.3599216938018799,0.11595509946346283,0.005366294179111719,0.027454998344182968,0.005134441889822483,0.09028365463018417,33.7072868347168,27.00823211669922,31.874025344848633,24.831405639648438,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1320281028747559,1.7773957252502441,0.2695169746875763,0.4059300422668457,1.1320408582687378,1.777607798576355,0.2695658802986145,0.4158489406108856,0.016715455800294876,0.0003667715936899185,0.003222154453396797,-0.012518574483692646,4212,6,998,2,6,1a0000000000000000000000,5870.58837890625,101.11944580078125,1800.1287841796875,9.369101524353027,-5978.55322265625,-21.880550384521484,237.60293579101562,249.70416259765625,243.59890747070312,243.59890747070312,26.883468627929688,1.0,0.0,0.0,0.0,0.0,121.96501159667969,0,0,0,0,0,0,1,127,0,0
1779260027260424500,2026-05-20T14:53:47.260424+08:00,324,1,179184937,10999.9931640625,1099.9993896484375,2596.751220703125,16.05978012084961,-0.23901055753231049,-4.627336502075195,1.9009044170379639,-0.06655476242303848,9.128271102905273,0.01911875791847706,1.5547196865081787,0.022279972210526466,1.9666364192962646,-0.004691399168223143,0.016504311934113503,0.4150382876396179,0.2538555860519409,0.36146289110183716,0.11536332219839096,-0.003126217518001795,-0.0022388112265616655,0.005514814518392086,0.12086603790521622,33.67521286010742,26.890670776367188,31.77056312561035,24.67340660095215,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0769712924957275,1.6838657855987549,0.27524206042289734,0.4176369309425354,1.0769758224487305,1.6838672161102295,0.27529728412628174,0.43477490544319153,0.01650383695960045,0.00038556288927793503,0.003321591764688492,-0.012556755915284157,4212,6,998,2,6,1a0000000000000000000000,5870.7177734375,101.11956787109375,1800.0423583984375,9.324334144592285,-5911.38671875,-21.72409439086914,237.47268676757812,249.74636840820312,243.3732452392578,243.3732452392578,26.64029312133789,1.0,0.0,0.0,0.0,0.0,121.98165893554688,0,0,0,0,0,0,1,127,0,0
1779260027276954000,2026-05-20T14:53:47.276954+08:00,324,1,179184953,10999.9931640625,1099.9993896484375,2586.45849609375,16.194488525390625,-0.23840643465518951,-4.755109786987305,1.9254651069641113,-0.06799118965864182,9.07872200012207,0.020298702642321587,1.5765656232833862,0.022286374121904373,1.9927449226379395,-0.004796129185706377,0.016752049326896667,0.412094384431839,0.25158560276031494,0.36275815963745117,0.11464588344097137,-0.0033790518064051867,-0.003409066004678607,0.005339954514056444,0.14121976494789124,33.65589141845703,26.81083869934082,31.667861938476562,24.505168914794922,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0256837606430054,1.5979243516921997,0.2820209860801697,0.4314897656440735,1.0256893634796143,1.5979279279708862,0.2820715308189392,0.4540114998817444,0.016209445893764496,0.00015856511890888214,0.003405163064599037,-0.01260304544121027,4212,6,998,2,6,1a0000000000000000000000,5870.84375,101.11969757080078,1799.9525146484375,9.280906677246094,-5847.40625,-21.57457733154297,237.36648559570312,249.81997680664062,243.15028381347656,243.15028381347656,26.398448944091797,1.0,0.0,0.0,0.0,0.0,121.9983139038086,0,0,0,0,0,0,1,127,0,0
1779260027294068600,2026-05-20T14:53:47.294068+08:00,324,1,179184968,10999.9931640625,1099.9993896484375,2576.25927734375,16.138153076171875,-0.2453927993774414,-4.366374492645264,1.9485893249511719,-0.06971520930528641,9.031033515930176,0.021700922399759293,1.5973364114761353,0.022030528634786606,2.0192222595214844,-0.004891166463494301,0.01699288934469223,0.4089561104774475,0.2480277717113495,0.36385682225227356,0.1138155460357666,-0.002882750239223242,-0.0035875518806278706,0.005263093393296003,0.1557334065437317,33.6343994140625,26.7363338470459,31.568904876708984,24.334880828857422,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759640097618103,1.5153642892837524,0.2884148061275482,0.4436318278312683,0.9759682416915894,1.5153685808181763,0.2884628176689148,0.4701724052429199,0.015895621851086617,-0.00019721779972314835,0.0034760478883981705,-0.01265661884099245,4212,6,998,2,6,1a0000000000000000000000,5870.966796875,101.11982727050781,1799.8592529296875,9.23912525177002,-5784.318359375,-21.426315307617188,237.2220001220703,249.84153747558594,242.9300079345703,242.9300079345703,26.15786361694336,1.0,0.0,0.0,0.0,0.0,122.01497650146484,0,0,0,0,0,0,1,127,0,0
1779260027311060900,2026-05-20T14:53:47.311060+08:00,324,1,179184984,10999.9931640625,1099.9993896484375,2565.01025390625,16.034860610961914,-0.25534120202064514,-4.439152240753174,1.9693942070007324,-0.07127533853054047,8.983795166015625,0.02319991961121559,1.6165673732757568,0.021451227366924286,2.046035051345825,-0.004973846022039652,0.017221856862306595,0.4062994420528412,0.24561303853988647,0.36459875106811523,0.11285927891731262,-0.0010591007303446531,0.015694510191679,0.0060077547095716,0.18184584379196167,33.53839111328125,26.54813575744629,31.468334197998047,24.19824981689453,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1365236043930054,1.7927392721176147,0.29606789350509644,0.45621582865715027,1.1365240812301636,1.792807936668396,0.2961288392543793,0.49112197756767273,0.015629950910806656,-0.000438690185546875,0.003523917868733406,-0.012718317098915577,4212,6,998,2,6,1a0000000000000000000000,5871.08642578125,101.11994934082031,1799.762939453125,9.197399139404297,-5717.31005859375,-21.269521713256836,237.05960083007812,249.81419372558594,242.71250915527344,242.71250915527344,25.918636322021484,1.0,0.0,0.0,0.0,0.0,122.0316390991211,0,0,0,0,0,0,1,127,0,0
